p,r,f,k
0.4782608695652174,0.6285714285714286,0.54320987654321,42
0.46153846153846156,0.7058823529411765,0.558139534883721,42
0.325,0.43333333333333335,0.37142857142857144,42
0.54,0.7105263157894737,0.6136363636363636,42
0.43137254901960786,0.6666666666666666,0.5238095238095237,42
0.45454545454545453,0.5882352941176471,0.5128205128205129,42
0.4230769230769231,0.6111111111111112,0.5,42
0.44680851063829785,0.6,0.5121951219512195,42
0.5306122448979592,0.65,0.5842696629213483,42
0.4117647058823529,0.7,0.5185185185185185,42
0.34,0.5483870967741935,0.4197530864197531,42
0.3170731707317073,0.5,0.38805970149253727,42
0.5272727272727272,0.7435897435897436,0.6170212765957446,42
0.4528301886792453,0.6857142857142857,0.5454545454545454,42
0.40384615384615385,0.65625,0.5000000000000001,42
0.4318181818181818,0.5277777777777778,0.47500000000000003,42
0.47368421052631576,0.75,0.5806451612903226,42
0.5106382978723404,0.5853658536585366,0.5454545454545454,42
0.5106382978723404,0.6666666666666666,0.5783132530120482,42
0.5,0.7105263157894737,0.5869565217391304,42
0.4827586206896552,0.7368421052631579,0.5833333333333334,42
0.5344827586206896,0.7948717948717948,0.6391752577319587,42
0.39622641509433965,0.6363636363636364,0.48837209302325585,42
0.40816326530612246,0.5882352941176471,0.48192771084337355,42
0.4716981132075472,0.7575757575757576,0.5813953488372093,42
0.3877551020408163,0.6129032258064516,0.4749999999999999,42
0.5,0.7435897435897436,0.5979381443298969,42
0.49122807017543857,0.717948717948718,0.5833333333333334,42
0.5,0.6923076923076923,0.5806451612903226,42
0.49019607843137253,0.6097560975609756,0.5434782608695652,42
0.34210526315789475,0.4482758620689655,0.3880597014925373,42
0.37777777777777777,0.5666666666666667,0.4533333333333333,42
0.38636363636363635,0.5483870967741935,0.4533333333333333,42
0.4107142857142857,0.6764705882352942,0.5111111111111111,42
0.425531914893617,0.5882352941176471,0.49382716049382713,42
0.3617021276595745,0.6296296296296297,0.4594594594594595,42
0.4444444444444444,0.5263157894736842,0.4819277108433735,42
0.40425531914893614,0.5757575757575758,0.47500000000000003,42
0.4583333333333333,0.6470588235294118,0.5365853658536585,42
0.37037037037037035,0.6451612903225806,0.4705882352941176,42
0.4883720930232558,0.6363636363636364,0.5526315789473685,42
0.53125,0.8947368421052632,0.6666666666666666,42
0.48,0.6666666666666666,0.5581395348837209,42
0.4,0.5517241379310345,0.463768115942029,42
0.47368421052631576,0.7105263157894737,0.5684210526315789,42
0.5238095238095238,0.825,0.6407766990291262,42
0.45,0.7941176470588235,0.574468085106383,42
0.4230769230769231,0.7096774193548387,0.5301204819277108,42
0.5192307692307693,0.75,0.6136363636363638,42
0.45454545454545453,0.6060606060606061,0.5194805194805195,42
0.559322033898305,0.825,0.6666666666666665,42
0.46938775510204084,0.6388888888888888,0.5411764705882353,42
0.42592592592592593,0.6388888888888888,0.5111111111111111,43
0.48,0.7058823529411765,0.5714285714285713,43
0.3888888888888889,0.6363636363636364,0.4827586206896552,43
0.5245901639344263,0.7619047619047619,0.6213592233009708,43
0.3620689655172414,0.6363636363636364,0.4615384615384615,43
0.45652173913043476,0.5833333333333334,0.5121951219512195,43
0.43103448275862066,0.7142857142857143,0.5376344086021506,43
0.5,0.8108108108108109,0.6185567010309277,43
0.4423076923076923,0.696969696969697,0.5411764705882354,43
0.49019607843137253,0.6756756756756757,0.5681818181818181,43
0.4339622641509434,0.696969696969697,0.5348837209302327,43
0.5714285714285714,0.8205128205128205,0.6736842105263158,43
0.42592592592592593,0.6216216216216216,0.5054945054945055,43
0.5483870967741935,0.8292682926829268,0.6601941747572816,43
0.4117647058823529,0.5675675675675675,0.47727272727272724,43
0.4827586206896552,0.7368421052631579,0.5833333333333334,43
0.4909090909090909,0.7297297297297297,0.5869565217391305,43
0.543859649122807,0.7380952380952381,0.6262626262626264,43
0.46808510638297873,0.6111111111111112,0.5301204819277109,43
0.42592592592592593,0.6571428571428571,0.5168539325842697,43
0.37777777777777777,0.5862068965517241,0.45945945945945943,43
0.4406779661016949,0.7647058823529411,0.5591397849462365,43
0.5,0.717948717948718,0.5894736842105263,43
0.3877551020408163,0.6333333333333333,0.4810126582278481,43
0.4772727272727273,0.5526315789473685,0.5121951219512196,43
0.5,0.7073170731707317,0.5858585858585859,43
0.4528301886792453,0.6857142857142857,0.5454545454545454,43
0.4909090909090909,0.6923076923076923,0.5744680851063829,43
0.46296296296296297,0.6944444444444444,0.5555555555555555,43
0.48214285714285715,0.6585365853658537,0.5567010309278351,43
0.47368421052631576,0.7714285714285715,0.5869565217391304,43
0.4489795918367347,0.6666666666666666,0.5365853658536586,43
0.34615384615384615,0.5806451612903226,0.43373493975903615,43
0.40816326530612246,0.6666666666666666,0.5063291139240507,43
0.4727272727272727,0.7647058823529411,0.5842696629213483,43
0.3953488372093023,0.5151515151515151,0.4473684210526315,43
0.37254901960784315,0.6129032258064516,0.46341463414634143,43
0.43137254901960786,0.6285714285714286,0.5116279069767442,43
0.375,0.5806451612903226,0.4556962025316456,43
0.5789473684210527,0.7333333333333333,0.6470588235294117,43
0.4666666666666667,0.7567567567567568,0.577319587628866,43
0.43548387096774194,0.7714285714285715,0.5567010309278351,43
0.3877551020408163,0.6333333333333333,0.4810126582278481,43
0.4745762711864407,0.7777777777777778,0.5894736842105264,43
0.47692307692307695,0.8378378378378378,0.607843137254902,43
0.37209302325581395,0.5,0.42666666666666664,43
0.4406779661016949,0.7647058823529411,0.5591397849462365,43
0.5208333333333334,0.6756756756756757,0.5882352941176472,43
0.391304347826087,0.6206896551724138,0.48,43
0.43636363636363634,0.7272727272727273,0.5454545454545455,43
0.5,0.6486486486486487,0.5647058823529412,43
0.45901639344262296,0.7777777777777778,0.5773195876288659,43
0.46551724137931033,0.7714285714285715,0.5806451612903226,43
0.375,0.5625,0.45,43
0.43137254901960786,0.6285714285714286,0.5116279069767442,43
0.43137254901960786,0.7096774193548387,0.5365853658536586,43
0.3958333333333333,0.5757575757575758,0.4691358024691358,43
0.5102040816326531,0.6410256410256411,0.5681818181818182,43
0.5094339622641509,0.7297297297297297,0.6,43
0.4482758620689655,0.6666666666666666,0.536082474226804,43
0.4603174603174603,0.8787878787878788,0.6041666666666666,43
0.4,0.6060606060606061,0.4819277108433735,43
0.39622641509433965,0.6774193548387096,0.5,43
0.4444444444444444,0.6857142857142857,0.5393258426966292,43
0.5185185185185185,0.7368421052631579,0.6086956521739131,43
0.45454545454545453,0.7352941176470589,0.5617977528089887,43
0.40476190476190477,0.5,0.4473684210526316,43
0.35714285714285715,0.6666666666666666,0.46511627906976744,43
0.42857142857142855,0.6,0.5,43
0.37254901960784315,0.59375,0.4578313253012048,43
0.5555555555555556,0.75,0.6382978723404256,43
0.40476190476190477,0.53125,0.4594594594594595,43
0.4339622641509434,0.6388888888888888,0.5168539325842696,43
0.5636363636363636,0.7045454545454546,0.6262626262626263,43
0.32608695652173914,0.5,0.39473684210526316,43
0.5,0.8,0.6153846153846154,43
0.4782608695652174,0.6470588235294118,0.55,43
0.543859649122807,0.8157894736842105,0.6526315789473685,43
0.375,0.5454545454545454,0.4444444444444444,43
0.53125,0.8717948717948718,0.6601941747572816,43
0.49019607843137253,0.6410256410256411,0.5555555555555556,43
0.48148148148148145,0.7428571428571429,0.5842696629213483,43
0.4,0.625,0.48780487804878053,43
0.5517241379310345,0.7272727272727273,0.6274509803921569,43
0.39655172413793105,0.6764705882352942,0.5,43
0.325,0.5,0.393939393939394,43
0.425531914893617,0.5714285714285714,0.4878048780487805,43
0.40350877192982454,0.71875,0.5168539325842696,43
0.5116279069767442,0.5789473684210527,0.5432098765432098,43
0.42105263157894735,0.7058823529411765,0.5274725274725274,43
0.4318181818181818,0.59375,0.5,43
0.43636363636363634,0.6857142857142857,0.5333333333333333,43
0.4375,0.6363636363636364,0.5185185185185185,43
0.47058823529411764,0.6486486486486487,0.5454545454545454,43
0.4339622641509434,0.71875,0.5411764705882353,43
0.36538461538461536,0.6333333333333333,0.46341463414634143,43
0.4482758620689655,0.7027027027027027,0.5473684210526315,43
0.4339622641509434,0.6388888888888888,0.5168539325842696,43
0.41509433962264153,0.6666666666666666,0.5116279069767442,43
0.42,0.6,0.49411764705882355,43
0.509090909090909,0.7368421052631579,0.6021505376344085,44
0.4222222222222222,0.59375,0.49350649350649345,44
0.5,0.6666666666666666,0.5714285714285715,44
0.5471698113207547,0.7435897435897436,0.6304347826086957,44
0.42857142857142855,0.6857142857142857,0.5274725274725274,44
0.3333333333333333,0.5,0.4,44
0.3902439024390244,0.47058823529411764,0.4266666666666667,44
0.4807692307692308,0.7142857142857143,0.5747126436781609,44
0.4074074074074074,0.6666666666666666,0.5057471264367817,44
0.38636363636363635,0.5483870967741935,0.4533333333333333,44
0.3888888888888889,0.45161290322580644,0.417910447761194,44
0.5087719298245614,0.725,0.5979381443298969,44
0.34782608695652173,0.5,0.41025641025641024,44
0.4909090909090909,0.7105263157894737,0.5806451612903225,44
0.3793103448275862,0.6875,0.4888888888888889,44
0.48,0.6,0.5333333333333332,44
0.423728813559322,0.7142857142857143,0.5319148936170213,44
0.4,0.5,0.4444444444444445,44
0.3409090909090909,0.5,0.40540540540540543,44
0.45454545454545453,0.6060606060606061,0.5194805194805195,44
0.5172413793103449,0.7317073170731707,0.606060606060606,44
0.5,0.631578947368421,0.5581395348837209,44
0.4107142857142857,0.6764705882352942,0.5111111111111111,44
0.5,0.7777777777777778,0.6086956521739131,44
0.5,0.7297297297297297,0.5934065934065933,44
0.37209302325581395,0.5161290322580645,0.4324324324324324,44
0.40425531914893614,0.5588235294117647,0.4691358024691358,44
0.38636363636363635,0.5151515151515151,0.44155844155844154,44
0.484375,0.7560975609756098,0.5904761904761905,44
0.38636363636363635,0.5666666666666667,0.4594594594594595,44
0.36363636363636365,0.47058823529411764,0.41025641025641024,44
0.40425531914893614,0.5757575757575758,0.47500000000000003,44
0.3877551020408163,0.59375,0.46913580246913583,44
0.48,0.6486486486486487,0.5517241379310345,44
0.44,0.6285714285714286,0.5176470588235295,44
0.425531914893617,0.5714285714285714,0.4878048780487805,44
0.37254901960784315,0.6129032258064516,0.46341463414634143,44
0.4444444444444444,0.5882352941176471,0.5063291139240507,44
0.35294117647058826,0.6206896551724138,0.45000000000000007,44
0.5166666666666667,0.7560975609756098,0.6138613861386139,44
0.45,0.5142857142857142,0.48,44
0.4473684210526316,0.53125,0.4857142857142857,44
0.543859649122807,0.7380952380952381,0.6262626262626264,44
0.48936170212765956,0.6052631578947368,0.5411764705882353,44
0.4,0.5454545454545454,0.4615384615384615,44
0.5555555555555556,0.8333333333333334,0.6666666666666667,44
0.46808510638297873,0.6666666666666666,0.55,44
0.375,0.5454545454545454,0.4444444444444444,44
0.5102040816326531,0.625,0.5617977528089888,44
0.47619047619047616,0.5882352941176471,0.5263157894736842,44
0.47368421052631576,0.7297297297297297,0.5744680851063829,44
0.3684210526315789,0.4827586206896552,0.417910447761194,44
0.3023255813953488,0.4482758620689655,0.36111111111111105,44
0.4444444444444444,0.6857142857142857,0.5393258426966292,44
0.44,0.5945945945945946,0.5057471264367815,44
0.45614035087719296,0.7222222222222222,0.5591397849462365,44
0.38,0.59375,0.46341463414634143,44
0.3695652173913043,0.5666666666666667,0.4473684210526315,44
0.45652173913043476,0.7,0.5526315789473684,44
0.4909090909090909,0.7297297297297297,0.5869565217391305,44
0.3673469387755102,0.5625,0.4444444444444445,44
0.41509433962264153,0.6111111111111112,0.4943820224719102,44
0.35294117647058826,0.5806451612903226,0.4390243902439025,44
0.4482758620689655,0.7027027027027027,0.5473684210526315,44
0.39215686274509803,0.5882352941176471,0.47058823529411764,44
0.5263157894736842,0.7317073170731707,0.6122448979591836,44
0.41304347826086957,0.5277777777777778,0.4634146341463415,44
0.4090909090909091,0.5294117647058824,0.46153846153846156,44
0.391304347826087,0.5454545454545454,0.4556962025316456,44
0.46153846153846156,0.5454545454545454,0.4999999999999999,44
0.3829787234042553,0.5294117647058824,0.4444444444444445,44
0.5,0.7105263157894737,0.5869565217391304,44
0.3333333333333333,0.5,0.4,44
0.28205128205128205,0.3793103448275862,0.3235294117647059,44
0.2972972972972973,0.3548387096774194,0.3235294117647059,44
0.4166666666666667,0.5882352941176471,0.48780487804878053,44
0.5,0.8717948717948718,0.6355140186915887,44
0.2647058823529412,0.375,0.31034482758620696,44
0.5306122448979592,0.6666666666666666,0.5909090909090909,44
0.4666666666666667,0.5833333333333334,0.5185185185185186,44
0.4375,0.6,0.5060240963855421,44
0.4528301886792453,0.6486486486486487,0.5333333333333334,44
0.45614035087719296,0.7428571428571429,0.5652173913043478,44
0.5272727272727272,0.7073170731707317,0.6041666666666666,44
0.44,0.6875,0.5365853658536586,44
0.40476190476190477,0.5151515151515151,0.4533333333333333,44
0.43137254901960786,0.7096774193548387,0.5365853658536586,44
0.49056603773584906,0.6842105263157895,0.5714285714285714,44
0.4107142857142857,0.71875,0.5227272727272728,44
0.4909090909090909,0.7297297297297297,0.5869565217391305,44
0.38181818181818183,0.7241379310344828,0.5000000000000001,44
0.46,0.6388888888888888,0.5348837209302325,44
0.42,0.6176470588235294,0.5,44
0.3829787234042553,0.5806451612903226,0.46153846153846156,44
0.37037037037037035,0.6666666666666666,0.47619047619047616,44
0.38,0.6333333333333333,0.4750000000000001,44
0.4222222222222222,0.59375,0.49350649350649345,44
0.4528301886792453,0.7058823529411765,0.5517241379310345,44
0.5102040816326531,0.6578947368421053,0.574712643678161,44
0.4117647058823529,0.6363636363636364,0.5,44
0.3953488372093023,0.53125,0.45333333333333325,45
0.40384615384615385,0.6176470588235294,0.48837209302325585,45
0.5344827586206896,0.7560975609756098,0.6262626262626262,45
0.4603174603174603,0.7435897435897436,0.5686274509803921,45
0.39215686274509803,0.5882352941176471,0.47058823529411764,45
0.3191489361702128,0.5357142857142857,0.4,45
0.4807692307692308,0.7575757575757576,0.5882352941176471,45
0.45454545454545453,0.7142857142857143,0.5555555555555556,45
0.42857142857142855,0.6363636363636364,0.5121951219512195,45
0.37209302325581395,0.5161290322580645,0.4324324324324324,45
0.3877551020408163,0.6129032258064516,0.4749999999999999,45
0.45454545454545453,0.5882352941176471,0.5128205128205129,45
0.42,0.65625,0.5121951219512195,45
0.35714285714285715,0.5172413793103449,0.4225352112676057,45
0.49019607843137253,0.6410256410256411,0.5555555555555556,45
0.4666666666666667,0.8235294117647058,0.5957446808510638,45
0.3125,0.5172413793103449,0.38961038961038963,45
0.4489795918367347,0.6470588235294118,0.5301204819277109,45
0.4745762711864407,0.8,0.5957446808510638,45
0.4807692307692308,0.7352941176470589,0.5813953488372092,45
0.375,0.4838709677419355,0.4225352112676056,45
0.5211267605633803,0.9024390243902439,0.6607142857142856,45
0.5689655172413793,0.825,0.6734693877551021,45
0.5079365079365079,0.8205128205128205,0.6274509803921569,45
0.4727272727272727,0.7027027027027027,0.5652173913043479,45
0.48333333333333334,0.7631578947368421,0.5918367346938777,45
0.3695652173913043,0.5666666666666667,0.4473684210526315,45
0.4918032786885246,0.7692307692307693,0.6,45
0.5,0.725,0.5918367346938775,45
0.47368421052631576,0.75,0.5806451612903226,45
0.4666666666666667,0.7777777777777778,0.5833333333333334,45
0.48214285714285715,0.6923076923076923,0.5684210526315789,45
0.4918032786885246,0.7894736842105263,0.6060606060606061,45
0.36538461538461536,0.6129032258064516,0.45783132530120485,45
0.5,0.6756756756756757,0.5747126436781609,45
0.3829787234042553,0.6206896551724138,0.47368421052631576,45
0.5303030303030303,0.8333333333333334,0.6481481481481481,45
0.5094339622641509,0.75,0.6067415730337078,45
0.4230769230769231,0.6875,0.5238095238095238,45
0.42105263157894735,0.6857142857142857,0.5217391304347826,45
0.49122807017543857,0.7,0.5773195876288659,45
0.48214285714285715,0.7297297297297297,0.5806451612903226,45
0.5342465753424658,0.9512195121951219,0.6842105263157895,45
0.42857142857142855,0.7272727272727273,0.5393258426966292,45
0.4444444444444444,0.6486486486486487,0.5274725274725275,45
0.5,0.7222222222222222,0.5909090909090908,45
0.43859649122807015,0.78125,0.5617977528089887,45
0.47368421052631576,0.7714285714285715,0.5869565217391304,45
0.3829787234042553,0.5294117647058824,0.4444444444444445,45
0.3617021276595745,0.5483870967741935,0.43589743589743596,45
0.38095238095238093,0.45714285714285713,0.4155844155844156,45
0.4423076923076923,0.696969696969697,0.5411764705882354,45
0.5121951219512195,0.6176470588235294,0.56,45
0.4146341463414634,0.5666666666666667,0.47887323943661975,45
0.4791666666666667,0.6216216216216216,0.5411764705882353,45
0.5263157894736842,0.75,0.6185567010309279,45
0.36363636363636365,0.5,0.4210526315789474,45
0.4117647058823529,0.7241379310344828,0.525,45
0.4406779661016949,0.7428571428571429,0.5531914893617021,45
0.3469387755102041,0.5862068965517241,0.43589743589743585,45
0.41509433962264153,0.6111111111111112,0.4943820224719102,45
0.45454545454545453,0.6756756756756757,0.5434782608695652,45
0.484375,0.8611111111111112,0.62,45
0.42857142857142855,0.7714285714285715,0.5510204081632654,45
0.40816326530612246,0.5882352941176471,0.48192771084337355,45
0.3469387755102041,0.6071428571428571,0.4415584415584415,45
0.39215686274509803,0.5882352941176471,0.47058823529411764,45
0.4375,0.6774193548387096,0.5316455696202531,45
0.4117647058823529,0.6363636363636364,0.5,45
0.45454545454545453,0.8333333333333334,0.5882352941176471,45
0.5272727272727272,0.7631578947368421,0.6236559139784946,45
0.4,0.7272727272727273,0.5161290322580645,45
0.44,0.6111111111111112,0.5116279069767442,45
0.40816326530612246,0.5882352941176471,0.48192771084337355,45
0.5185185185185185,0.7567567567567568,0.6153846153846154,45
0.3559322033898305,0.7241379310344828,0.47727272727272724,45
0.42857142857142855,0.7272727272727273,0.5393258426966292,45
0.45454545454545453,0.7142857142857143,0.5555555555555556,45
0.4426229508196721,0.7297297297297297,0.5510204081632653,45
0.5454545454545454,0.8571428571428571,0.6666666666666665,45
0.46,0.6764705882352942,0.5476190476190477,45
0.5192307692307693,0.6585365853658537,0.5806451612903226,45
0.52,0.6842105263157895,0.5909090909090909,45
0.5384615384615384,0.5675675675675675,0.5526315789473685,45
0.4067796610169492,0.7058823529411765,0.5161290322580646,45
0.4262295081967213,0.7027027027027027,0.5306122448979592,45
0.45161290322580644,0.7368421052631579,0.56,45
0.47692307692307695,0.8157894736842105,0.6019417475728156,45
0.37254901960784315,0.6333333333333333,0.4691358024691358,45
0.48214285714285715,0.75,0.5869565217391304,45
0.47540983606557374,0.7837837837837838,0.5918367346938777,45
0.5,0.7948717948717948,0.6138613861386139,45
0.5357142857142857,0.6976744186046512,0.6060606060606061,45
0.37777777777777777,0.4857142857142857,0.425,45
0.45614035087719296,0.7222222222222222,0.5591397849462365,45
0.5306122448979592,0.7222222222222222,0.611764705882353,45
0.46153846153846156,0.7058823529411765,0.558139534883721,45
0.4,0.7586206896551724,0.5238095238095237,45
0.425531914893617,0.5882352941176471,0.49382716049382713,45
0.5581395348837209,0.6486486486486487,0.6,45
0.49056603773584906,0.65,0.5591397849462365,46
0.4,0.5882352941176471,0.4761904761904762,46
0.5,0.7,0.5833333333333334,46
0.5,0.7948717948717948,0.6138613861386139,46
0.43636363636363634,0.6857142857142857,0.5333333333333333,46
0.4716981132075472,0.7142857142857143,0.5681818181818181,46
0.46808510638297873,0.6875,0.5569620253164557,46
0.38636363636363635,0.5666666666666667,0.4594594594594595,46
0.5555555555555556,0.75,0.6382978723404256,46
0.46153846153846156,0.6486486486486487,0.5393258426966292,46
0.5555555555555556,0.6976744186046512,0.6185567010309277,46
0.4583333333333333,0.6285714285714286,0.5301204819277109,46
0.32608695652173914,0.5172413793103449,0.4,46
0.45454545454545453,0.6756756756756757,0.5434782608695652,46
0.48,0.6857142857142857,0.5647058823529412,46
0.46551724137931033,0.7297297297297297,0.5684210526315788,46
0.42857142857142855,0.6774193548387096,0.525,46
0.5178571428571429,0.7435897435897436,0.6105263157894737,46
0.35555555555555557,0.5714285714285714,0.4383561643835616,46
0.3333333333333333,0.5517241379310345,0.4155844155844156,46
0.5178571428571429,0.725,0.6041666666666666,46
0.5192307692307693,0.675,0.5869565217391304,46
0.37735849056603776,0.6060606060606061,0.46511627906976744,46
0.5,0.8055555555555556,0.6170212765957447,46
0.4375,0.6363636363636364,0.5185185185185185,46
0.48,0.6486486486486487,0.5517241379310345,46
0.5517241379310345,0.7272727272727273,0.6274509803921569,46
0.43478260869565216,0.5714285714285714,0.49382716049382713,46
0.43478260869565216,0.5882352941176471,0.5,46
0.3617021276595745,0.5666666666666667,0.4415584415584416,46
0.41509433962264153,0.6875,0.5176470588235295,46
0.5161290322580645,0.8,0.6274509803921569,46
0.40350877192982454,0.696969696969697,0.5111111111111111,46
0.48,0.6486486486486487,0.5517241379310345,46
0.4634146341463415,0.5277777777777778,0.4935064935064935,46
0.43478260869565216,0.5405405405405406,0.4819277108433735,46
0.37209302325581395,0.5161290322580645,0.4324324324324324,46
0.3829787234042553,0.6206896551724138,0.47368421052631576,46
0.425,0.53125,0.47222222222222215,46
0.391304347826087,0.5454545454545454,0.4556962025316456,46
0.43478260869565216,0.625,0.5128205128205128,46
0.38461538461538464,0.46875,0.4225352112676056,46
0.4583333333333333,0.6666666666666666,0.5432098765432098,46
0.48148148148148145,0.6666666666666666,0.5591397849462365,46
0.3695652173913043,0.5862068965517241,0.4533333333333333,46
0.43859649122807015,0.7142857142857143,0.5434782608695652,46
0.42857142857142855,0.6,0.5,46
0.4423076923076923,0.696969696969697,0.5411764705882354,46
0.5517241379310345,0.7619047619047619,0.64,46
0.5333333333333333,0.7619047619047619,0.6274509803921569,46
0.42857142857142855,0.6,0.5,46
0.3333333333333333,0.4666666666666667,0.3888888888888889,46
0.38095238095238093,0.5161290322580645,0.4383561643835616,46
0.46551724137931033,0.7297297297297297,0.5684210526315788,46
0.45454545454545453,0.5714285714285714,0.5063291139240506,46
0.43137254901960786,0.6470588235294118,0.5176470588235293,46
0.43636363636363634,0.7058823529411765,0.5393258426966292,46
0.4772727272727273,0.5384615384615384,0.5060240963855421,46
0.4375,0.5833333333333334,0.5,46
0.4489795918367347,0.5945945945945946,0.5116279069767442,46
0.49206349206349204,0.7948717948717948,0.6078431372549019,46
0.5,0.85,0.6296296296296295,46
0.46511627906976744,0.5405405405405406,0.5,46
0.375,0.5454545454545454,0.4444444444444444,46
0.4482758620689655,0.7027027027027027,0.5473684210526315,46
0.3584905660377358,0.6551724137931034,0.46341463414634143,46
0.37209302325581395,0.48484848484848486,0.4210526315789474,46
0.40384615384615385,0.6363636363636364,0.4941176470588235,46
0.42,0.6176470588235294,0.5,46
0.4807692307692308,0.7142857142857143,0.5747126436781609,46
0.46153846153846156,0.6486486486486487,0.5393258426966292,46
0.47058823529411764,0.6486486486486487,0.5454545454545454,46
0.358974358974359,0.45161290322580644,0.4,46
0.42857142857142855,0.65625,0.5185185185185185,46
0.3673469387755102,0.5625,0.4444444444444445,46
0.4909090909090909,0.7297297297297297,0.5869565217391305,46
0.6065573770491803,0.8409090909090909,0.7047619047619049,46
0.48936170212765956,0.6216216216216216,0.5476190476190476,46
0.4727272727272727,0.6341463414634146,0.5416666666666666,46
0.41509433962264153,0.6666666666666666,0.5116279069767442,46
0.43859649122807015,0.7575757575757576,0.5555555555555555,46
0.34782608695652173,0.5,0.41025641025641024,46
0.3023255813953488,0.43333333333333335,0.35616438356164387,46
0.5,0.6571428571428571,0.5679012345679013,46
0.48936170212765956,0.6052631578947368,0.5411764705882353,46
0.49019607843137253,0.7352941176470589,0.588235294117647,46
0.5416666666666666,0.7027027027027027,0.611764705882353,46
0.39655172413793105,0.696969696969697,0.5054945054945056,46
0.38636363636363635,0.5151515151515151,0.44155844155844154,46
0.375,0.5806451612903226,0.4556962025316456,46
0.43137254901960786,0.6111111111111112,0.5057471264367817,46
0.325,0.5,0.393939393939394,46
0.3829787234042553,0.5625,0.45569620253164556,46
0.56,0.6511627906976745,0.6021505376344087,46
0.5,0.6571428571428571,0.5679012345679013,46
0.3958333333333333,0.6333333333333333,0.4871794871794872,46
0.4583333333333333,0.5789473684210527,0.5116279069767442,46
0.49056603773584906,0.6842105263157895,0.5714285714285714,46
0.4262295081967213,0.7222222222222222,0.5360824742268041,46
0.5769230769230769,0.7142857142857143,0.6382978723404256,46
0.4406779661016949,0.7647058823529411,0.5591397849462365,47
0.4716981132075472,0.6578947368421053,0.5494505494505494,47
0.4375,0.7,0.5384615384615384,47
0.48214285714285715,0.7714285714285715,0.5934065934065934,47
0.4107142857142857,0.696969696969697,0.5168539325842696,47
0.4727272727272727,0.6842105263157895,0.5591397849462365,47
0.484375,0.8157894736842105,0.6078431372549019,47
0.43137254901960786,0.6111111111111112,0.5057471264367817,47
0.5102040816326531,0.7142857142857143,0.5952380952380952,47
0.38,0.6129032258064516,0.46913580246913583,47
0.4375,0.6176470588235294,0.5121951219512195,47
0.3541666666666667,0.5666666666666667,0.4358974358974359,47
0.36363636363636365,0.6896551724137931,0.47619047619047616,47
0.4473684210526316,0.5,0.4722222222222222,47
0.5344827586206896,0.7209302325581395,0.6138613861386139,47
0.45454545454545453,0.6060606060606061,0.5194805194805195,47
0.46808510638297873,0.6285714285714286,0.5365853658536586,47
0.4642857142857143,0.7878787878787878,0.5842696629213484,47
0.4827586206896552,0.7567567567567568,0.5894736842105263,47
0.2857142857142857,0.4,0.3333333333333333,47
0.3584905660377358,0.5757575757575758,0.441860465116279,47
0.3953488372093023,0.5666666666666667,0.46575342465753417,47
0.5853658536585366,0.6,0.5925925925925926,47
0.5185185185185185,0.7,0.5957446808510639,47
0.5192307692307693,0.6923076923076923,0.5934065934065933,47
0.3181818181818182,0.5185185185185185,0.39436619718309857,47
0.4444444444444444,0.75,0.5581395348837209,47
0.40384615384615385,0.7241379310344828,0.5185185185185185,47
0.3333333333333333,0.48148148148148145,0.3939393939393939,47
0.37037037037037035,0.5882352941176471,0.45454545454545453,47
0.5535714285714286,0.775,0.6458333333333333,47
0.48148148148148145,0.6842105263157895,0.5652173913043478,47
0.546875,0.8333333333333334,0.660377358490566,47
0.48,0.6486486486486487,0.5517241379310345,47
0.4909090909090909,0.7714285714285715,0.6,47
0.391304347826087,0.6428571428571429,0.4864864864864865,47
0.4489795918367347,0.6470588235294118,0.5301204819277109,47
0.3333333333333333,0.5,0.4,47
0.48333333333333334,0.8055555555555556,0.6041666666666667,47
0.3877551020408163,0.6333333333333333,0.4810126582278481,47
0.4727272727272727,0.7222222222222222,0.5714285714285714,47
0.4827586206896552,0.7368421052631579,0.5833333333333334,47
0.46,0.6388888888888888,0.5348837209302325,47
0.40384615384615385,0.6774193548387096,0.5060240963855421,47
0.46808510638297873,0.6111111111111112,0.5301204819277109,47
0.4576271186440678,0.7297297297297297,0.5625,47
0.42,0.6774193548387096,0.5185185185185185,47
0.3898305084745763,0.7666666666666667,0.5168539325842697,47
0.5,0.717948717948718,0.5894736842105263,47
0.42857142857142855,0.7741935483870968,0.5517241379310344,47
0.3684210526315789,0.4375,0.39999999999999997,47
0.3157894736842105,0.41379310344827586,0.3582089552238805,47
0.5434782608695652,0.625,0.5813953488372093,47
0.44680851063829785,0.7241379310344828,0.5526315789473684,47
0.3,0.5769230769230769,0.3947368421052631,47
0.41304347826086957,0.5428571428571428,0.46913580246913583,47
0.39285714285714285,0.7096774193548387,0.5057471264367817,47
0.44642857142857145,0.7352941176470589,0.5555555555555557,47
0.49230769230769234,0.8421052631578947,0.6213592233009708,47
0.3888888888888889,0.6774193548387096,0.4941176470588235,47
0.47058823529411764,0.6666666666666666,0.5517241379310345,47
0.3673469387755102,0.6666666666666666,0.47368421052631576,47
0.3269230769230769,0.5483870967741935,0.4096385542168675,47
0.4375,0.65625,0.525,47
0.43859649122807015,0.7575757575757576,0.5555555555555555,47
0.45161290322580644,0.8,0.577319587628866,47
0.4166666666666667,0.5882352941176471,0.48780487804878053,47
